"ε/E = 1.00e+002"
0.840001 6.482589e-001 1.814055e-001
0.852001 6.061141e-001 1.763314e-001
0.864001 5.641222e-001 1.714674e-001
0.876001 5.223793e-001 1.668018e-001
0.888001 4.809954e-001 1.623241e-001
0.900001 4.400958e-001 1.580243e-001
0.912001 3.998211e-001 1.538932e-001
0.924001 3.603268e-001 1.499219e-001
0.936001 3.217823e-001 1.461024e-001
0.948001 2.843684e-001 1.424270e-001
0.960001 2.482737e-001 1.388886e-001
0.972001 2.136902e-001 1.354804e-001
0.984001 1.808064e-001 1.321962e-001
0.996001 1.498008e-001 1.290299e-001
1.008001 1.208333e-001 1.259761e-001
1.020001 9.403737e-002 1.230294e-001
1.032001 6.951322e-002 1.201849e-001
1.044001 4.732162e-002 1.174379e-001
1.056001 2.748071e-002 1.147840e-001
1.068001 9.965269e-003 1.122191e-001
1.080001 -5.291178e-003 1.097392e-001
1.092001 -1.839175e-002 1.073406e-001
1.104001 -2.946964e-002 1.050198e-001
1.116001 -3.868037e-002 1.027734e-001
1.128001 -4.619375e-002 1.005984e-001
1.140001 -5.218629e-002 9.849167e-002
1.152001 -5.683442e-002 9.645045e-002
1.164001 -6.030912e-002 9.447203e-002
1.176001 -6.277184e-002 9.255387e-002
1.188001 -6.437176e-002 9.069354e-002
1.200001 -6.524426e-002 8.888874e-002
1.212001 -6.551024e-002 8.713728e-002
1.224001 -6.527632e-002 8.543709e-002
1.236001 -6.463539e-002 8.378617e-002
1.248001 -6.366759e-002 8.218264e-002
1.260001 -6.244146e-002 8.062471e-002
1.272001 -6.101516e-002 7.911067e-002
1.284001 -5.943764e-002 7.763888e-002
1.296001 -5.774989e-002 7.620778e-002
1.308001 -5.598595e-002 7.481589e-002
1.320001 -5.417391e-002 7.346178e-002
1.332001 -5.233681e-002 7.214411e-002
1.344001 -5.049336e-002 7.086157e-002
1.356001 -4.865868e-002 6.961294e-002
1.368001 -4.684482e-002 6.839701e-002
1.380001 -4.506128e-002 6.721267e-002
1.392001 -4.331545e-002 6.605883e-002
1.404001 -4.161296e-002 6.493445e-002
1.416001 -3.995794e-002 6.383853e-002
1.428001 -3.835337e-002 6.277012e-002
1.440001 -3.680122e-002 6.172831e-002
1.452001 -3.530264e-002 6.071222e-002
1.464001 -3.385815e-002 5.972102e-002
1.476001 -3.246773e-002 5.875390e-002
1.488001 -3.113096e-002 5.781007e-002
1.500001 -2.984707e-002 5.688881e-002
1.512001 -2.861503e-002 5.598940e-002
1.524001 -2.743361e-002 5.511115e-002
1.536001 -2.630143e-002 5.425340e-002
1.548001 -2.521703e-002 5.341552e-002
1.560001 -2.417883e-002 5.259691e-002
1.572001 -2.318523e-002 5.179697e-002
1.584001 -2.223459e-002 5.101514e-002
1.596001 -2.132529e-002 5.025088e-002
1.608001 -2.045569e-002 4.950366e-002
1.620001 -1.962418e-002 4.877299e-002
1.632001 -1.882917e-002 4.805838e-002
1.644001 -1.806912e-002 4.735936e-002
1.656001 -1.734252e-002 4.667548e-002
1.668001 -1.664791e-002 4.600631e-002
1.680001 -1.598388e-002 4.535142e-002
1.692001 -1.534904e-002 4.471042e-002
1.704001 -1.474210e-002 4.408291e-002
1.716001 -1.416178e-002 4.346852e-002
1.728001 -1.360686e-002 4.286689e-002
1.740001 -1.307619e-002 4.227766e-002
1.752001 -1.256865e-002 4.170050e-002
1.764001 -1.208317e-002 4.113508e-002
1.776001 -1.161873e-002 4.058108e-002
1.788001 -1.117435e-002 4.003819e-002
1.800001 -1.074911e-002 3.950613e-002
1.812001 -1.034212e-002 3.898460e-002
1.824001 -9.952526e-003 3.847333e-002
1.836001 -9.579532e-003 3.797206e-002
1.848001 -9.222365e-003 3.748052e-002
1.860001 -8.880295e-003 3.699846e-002
1.872001 -8.552624e-003 3.652564e-002
1.884001 -8.238690e-003 3.606183e-002
1.896001 -7.937860e-003 3.560679e-002
1.908001 -7.649534e-003 3.516032e-002
1.920001 -7.373139e-003 3.472219e-002
1.932001 -7.108132e-003 3.429219e-002
1.944001 -6.853994e-003 3.387014e-002
1.956001 -6.610233e-003 3.345583e-002
1.968001 -6.376378e-003 3.304908e-002
1.980001 -6.151985e-003 3.264970e-002
1.992001 -5.936627e-003 3.225751e-002
2.004001 -5.729901e-003 3.187235e-002
2.016001 -5.531422e-003 3.149405e-002
2.028001 -5.340823e-003 3.112244e-002
2.040001 -5.157756e-003 3.075737e-002
2.052001 -4.981889e-003 3.039869e-002
2.064001 -4.812905e-003 3.004624e-002
2.076001 -4.650504e-003 2.969989e-002
2.088001 -4.494398e-003 2.935949e-002
2.100001 -4.344316e-003 2.902492e-002
2.112001 -4.199995e-003 2.869602e-002
2.124001 -4.061190e-003 2.837269e-002
2.136001 -3.927663e-003 2.805479e-002
2.148001 -3.799189e-003 2.774221e-002
2.160001 -3.675554e-003 2.743482e-002
2.172001 -3.556552e-003 2.713251e-002
2.184001 -3.441990e-003 2.683517e-002
2.196001 -3.331680e-003 2.654269e-002
2.208001 -3.225445e-003 2.625496e-002
2.220001 -3.123117e-003 2.597189e-002
2.232001 -3.024532e-003 2.569338e-002
2.244001 -2.929537e-003 2.541932e-002
2.256001 -2.837985e-003 2.514962e-002
2.268001 -2.749735e-003 2.488419e-002
2.280001 -2.664653e-003 2.462294e-002
2.292001 -2.582611e-003 2.436578e-002
2.304001 -2.503486e-003 2.411263e-002
2.316001 -2.427161e-003 2.386341e-002
2.328001 -2.353524e-003 2.361803e-002
2.340001 -2.282469e-003 2.337641e-002
2.352001 -2.213892e-003 2.313849e-002
2.364001 -2.147698e-003 2.290418e-002
2.376001 -2.083791e-003 2.267340e-002
2.388001 -2.022083e-003 2.244610e-002
2.400001 -1.962489e-003 2.222220e-002
2.412001 -1.904926e-003 2.200164e-002
2.424001 -1.849315e-003 2.178434e-002
2.436001 -1.795583e-003 2.157024e-002
2.448001 -1.743658e-003 2.135929e-002
2.460001 -1.693470e-003 2.115141e-002
2.472001 -1.644954e-003 2.094656e-002
2.484001 -1.598047e-003 2.074467e-002
2.496001 -1.552688e-003 2.054568e-002
2.508001 -1.508820e-003 2.034954e-002
2.520001 -1.466387e-003 2.015619e-002
2.532001 -1.425335e-003 1.996559e-002
2.544001 -1.385615e-003 1.977768e-002
2.556001 -1.347177e-003 1.959241e-002
2.568001 -1.309974e-003 1.940973e-002
2.580001 -1.273961e-003 1.922960e-002
2.592001 -1.239095e-003 1.905196e-002
2.604001 -1.205335e-003 1.887677e-002
2.616001 -1.172640e-003 1.870399e-002
2.628001 -1.140973e-003 1.853356e-002
2.640001 -1.110298e-003 1.836546e-002
2.652001 -1.080578e-003 1.819963e-002
2.664001 -1.051780e-003 1.803604e-002
2.676001 -1.023872e-003 1.787465e-002
2.688001 -9.968229e-004 1.771541e-002
2.700001 -9.706019e-004 1.755829e-002
2.712001 -9.451807e-004 1.740325e-002
2.724001 -9.205314e-004 1.725025e-002
2.736001 -8.966276e-004 1.709927e-002
2.748001 -8.734437e-004 1.695025e-002
2.760001 -8.509550e-004 1.680318e-002
2.772001 -8.291379e-004 1.665801e-002
2.784001 -8.079695e-004 1.651472e-002
2.796001 -7.874281e-004 1.637327e-002
2.808001 -7.674925e-004 1.623362e-002
2.820001 -7.481424e-004 1.609576e-002
2.832001 -7.293583e-004 1.595964e-002
2.844001 -7.111214e-004 1.582525e-002
2.856001 -6.934136e-004 1.569254e-002
2.868001 -6.762174e-004 1.556150e-002
2.880001 -6.595161e-004 1.543209e-002
2.892001 -6.432934e-004 1.530429e-002
2.904001 -6.275339e-004 1.517807e-002
2.916001 -6.122224e-004 1.505340e-002
2.928001 -5.973446e-004 1.493027e-002
2.940001 -5.828864e-004 1.480863e-002
2.952001 -5.688343e-004 1.468848e-002
2.964001 -5.551755e-004 1.456979e-002
2.976001 -5.418974e-004 1.445253e-002
2.988001 -5.289880e-004 1.433668e-002
3.000001 -5.164356e-004 1.422221e-002
3.012001 -5.042290e-004 1.410911e-002
3.024001 -4.923574e-004 1.399736e-002
3.036001 -4.808103e-004 1.388693e-002
3.048001 -4.695776e-004 1.377780e-002
3.060001 -4.586496e-004 1.366995e-002
3.072001 -4.480170e-004 1.356336e-002
3.084001 -4.376705e-004 1.345801e-002
3.096001 -4.276016e-004 1.335389e-002
3.108001 -4.178016e-004 1.325097e-002
3.120001 -4.082625e-004 1.314924e-002
3.132001 -3.989763e-004 1.304867e-002
3.144001 -3.899354e-004 1.294925e-002
3.156001 -3.811325e-004 1.285096e-002
3.168001 -3.725603e-004 1.275379e-002
3.180001 -3.642122e-004 1.265772e-002
3.192001 -3.560813e-004 1.256273e-002
3.204001 -3.481612e-004 1.246880e-002
3.216001 -3.404458e-004 1.237592e-002
3.228001 -3.329290e-004 1.228408e-002
3.240001 -3.256050e-004 1.219326e-002
3.252001 -3.184681e-004 1.210343e-002
3.264001 -3.115130e-004 1.201460e-002
3.276001 -3.047344e-004 1.192674e-002
3.288001 -2.981271e-004 1.183985e-002
3.300001 -2.916863e-004 1.175390e-002
3.312001 -2.854071e-004 1.166888e-002
3.324001 -2.792850e-004 1.158478e-002
3.336001 -2.733155e-004 1.150158e-002
3.348001 -2.674943e-004 1.141928e-002
3.360001 -2.618171e-004 1.133786e-002
3.372001 -2.562799e-004 1.125731e-002
3.384001 -2.508788e-004 1.117761e-002
3.396001 -2.456099e-004 1.109876e-002
3.408001 -2.404697e-004 1.102073e-002
3.420001 -2.354545e-004 1.094353e-002
3.432001 -2.305608e-004 1.086714e-002
3.444001 -2.257853e-004 1.079154e-002
3.456001 -2.211248e-004 1.071673e-002
3.468001 -2.165761e-004 1.064269e-002
3.480001 -2.121361e-004 1.056942e-002
3.492001 -2.078019e-004 1.049690e-002
3.504001 -2.035707e-004 1.042513e-002
3.516001 -1.994395e-004 1.035409e-002
3.528001 -1.954059e-004 1.028378e-002
3.540001 -1.914670e-004 1.021417e-002
3.552001 -1.876204e-004 1.014527e-002
3.564001 -1.838637e-004 1.007707e-002
3.576001 -1.801944e-004 1.000955e-002
3.588001 -1.766102e-004 9.942712e-003
3.600001 -1.731089e-004 9.876538e-003
3.612001 -1.696883e-004 9.811022e-003
3.624001 -1.663462e-004 9.746156e-003
3.636001 -1.630807e-004 9.681931e-003
3.648001 -1.598897e-004 9.618339e-003
3.660001 -1.567712e-004 9.555371e-003
3.672001 -1.537235e-004 9.493020e-003
3.684001 -1.507447e-004 9.431277e-003
3.696001 -1.478330e-004 9.370134e-003
3.708001 -1.449866e-004 9.309584e-003
3.720001 -1.422040e-004 9.249619e-003
3.732001 -1.394835e-004 9.190232e-003
3.744001 -1.368234e-004 9.131415e-003
3.756001 -1.342224e-004 9.073160e-003
3.768001 -1.316788e-004 9.015461e-003
3.780001 -1.291913e-004 8.958311e-003
3.792001 -1.267585e-004 8.901703e-003
3.804001 -1.243789e-004 8.845629e-003
3.816001 -1.220512e-004 8.790084e-003
3.828001 -1.197742e-004 8.735060e-003
3.840001 -1.175466e-004 8.680551e-003
3.852001 -1.153672e-004 8.626551e-003
3.864001 -1.132347e-004 8.573053e-003
3.876001 -1.111481e-004 8.520051e-003
3.888001 -1.091062e-004 8.467540e-003
3.900001 -1.071079e-004 8.415512e-003
3.912001 -1.051522e-004 8.363962e-003
3.924001 -1.032380e-004 8.312885e-003
3.936001 -1.013643e-004 8.262274e-003
3.948001 -9.953021e-005 8.212123e-003
3.960001 -9.773469e-005 8.162428e-003
3.972001 -9.597683e-005 8.113183e-003
3.984001 -9.425574e-005 8.064382e-003
3.996001 -9.257054e-005 8.016020e-003
4.008001 -9.092040e-005 7.968092e-003
4.020001 -8.930445e-005 7.920592e-003
4.032001 -8.772191e-005 7.873516e-003
4.044001 -8.617198e-005 7.826858e-003
4.056001 -8.465391e-005 7.780614e-003
4.068001 -8.316693e-005 7.734778e-003
4.080001 -8.171034e-005 7.689346e-003
4.092001 -8.028342e-005 7.644314e-003
4.104001 -7.888549e-005 7.599676e-003
4.116001 -7.751586e-005 7.555427e-003
4.128001 -7.617389e-005 7.511564e-003
4.140001 -7.485895e-005 7.468082e-003
4.152001 -7.357041e-005 7.424976e-003
4.164001 -7.230767e-005 7.382243e-003
4.176001 -7.107013e-005 7.339877e-003
4.188001 -6.985724e-005 7.297875e-003
4.200001 -6.866842e-005 7.256232e-003
4.212001 -6.750314e-005 7.214945e-003
4.224001 -6.636085e-005 7.174009e-003
4.236001 -6.524105e-005 7.133421e-003
4.248001 -6.414324e-005 7.093176e-003
4.260001 -6.306692e-005 7.053271e-003
4.272001 -6.201160e-005 7.013701e-003
4.284001 -6.097682e-005 6.974464e-003
4.296001 -5.996213e-005 6.935555e-003
4.308001 -5.896708e-005 6.896971e-003
4.320001 -5.799125e-005 6.858707e-003
4.332001 -5.703420e-005 6.820762e-003
4.344001 -5.609552e-005 6.783130e-003
4.356001 -5.517482e-005 6.745809e-003
4.368001 -5.427169e-005 6.708795e-003
4.380001 -5.338577e-005 6.672085e-003
4.392001 -5.251667e-005 6.635675e-003
4.404001 -5.166403e-005 6.599563e-003
4.416001 -5.082749e-005 6.563744e-003
4.428001 -5.000672e-005 6.528217e-003
4.440001 -4.920136e-005 6.492977e-003
4.452001 -4.841109e-005 6.458021e-003
4.464001 -4.763559e-005 6.423347e-003
4.476001 -4.687455e-005 6.388952e-003
4.488001 -4.612765e-005 6.354832e-003
4.500001 -4.539460e-005 6.320985e-003
4.512001 -4.467510e-005 6.287407e-003
4.524001 -4.396887e-005 6.254097e-003
4.536001 -4.327563e-005 6.221050e-003
4.548001 -4.259510e-005 6.188264e-003
4.560001 -4.192703e-005 6.155738e-003
4.572001 -4.127115e-005 6.123466e-003
4.584001 -4.062721e-005 6.091448e-003
4.596001 -3.999496e-005 6.059681e-003
4.608001 -3.937415e-005 6.028161e-003
4.620001 -3.876456e-005 5.996887e-003
4.632001 -3.816595e-005 5.965855e-003
4.644001 -3.757810e-005 5.935063e-003
4.656001 -3.700078e-005 5.904510e-003
4.668001 -3.643378e-005 5.874191e-003
4.680001 -3.587690e-005 5.844106e-003
4.692001 -3.532992e-005 5.814251e-003
4.704001 -3.479264e-005 5.784624e-003
4.716001 -3.426487e-005 5.755223e-003
4.728001 -3.374642e-005 5.726046e-003
4.740001 -3.323709e-005 5.697090e-003
4.752001 -3.273671e-005 5.668353e-003
4.764001 -3.224509e-005 5.639833e-003
4.776001 -3.176207e-005 5.611528e-003
4.788001 -3.128747e-005 5.583436e-003
4.800001 -3.082111e-005 5.555553e-003
4.812001 -3.036285e-005 5.527879e-003
4.824001 -2.991252e-005 5.500412e-003
4.836001 -2.946996e-005 5.473148e-003
4.848001 -2.903502e-005 5.446087e-003
4.860001 -2.860755e-005 5.419226e-003
4.872001 -2.818740e-005 5.392563e-003
4.884001 -2.777444e-005 5.366097e-003
4.896001 -2.736851e-005 5.339824e-003
4.908001 -2.696950e-005 5.313745e-003
4.920001 -2.657725e-005 5.287856e-003
4.932001 -2.619164e-005 5.262155e-003
4.944001 -2.581254e-005 5.236642e-003
4.956001 -2.543982e-005 5.211313e-003
4.968001 -2.507337e-005 5.186168e-003
4.980001 -2.471307e-005 5.161205e-003
4.992001 -2.435879e-005 5.136421e-003
5.004001 -2.401042e-005 5.111816e-003
5.016001 -2.366785e-005 5.087387e-003
5.028001 -2.333096e-005 5.063132e-003
5.040001 -2.299966e-005 5.039051e-003
5.052001 -2.267384e-005 5.015141e-003
5.064001 -2.235338e-005 4.991400e-003
5.076001 -2.203820e-005 4.967828e-003
5.088001 -2.172819e-005 4.944423e-003
5.100001 -2.142325e-005 4.921182e-003
5.112001 -2.112330e-005 4.898105e-003
5.124001 -2.082823e-005 4.875190e-003
5.136001 -2.053796e-005 4.852435e-003
5.148001 -2.025240e-005 4.829840e-003
5.160001 -1.997147e-005 4.807402e-003
5.172001 -1.969506e-005 4.785119e-003
5.184001 -1.942311e-005 4.762992e-003
5.196001 -1.915553e-005 4.741017e-003
5.208001 -1.889224e-005 4.719194e-003
5.220001 -1.863316e-005 4.697522e-003
5.232001 -1.837822e-005 4.675998e-003
5.244001 -1.812734e-005 4.654622e-003
5.256001 -1.788045e-005 4.633392e-003
5.268001 -1.763747e-005 4.612308e-003
5.280001 -1.739833e-005 4.591366e-003
5.292001 -1.716296e-005 4.570568e-003
5.304001 -1.693131e-005 4.549910e-003
5.316001 -1.670329e-005 4.529392e-003
5.328001 -1.647885e-005 4.509012e-003
5.340001 -1.625791e-005 4.488769e-003
5.352001 -1.604043e-005 4.468663e-003
5.364001 -1.582633e-005 4.448691e-003
5.376001 -1.561556e-005 4.428853e-003
5.388001 -1.540805e-005 4.409148e-003
5.400001 -1.520376e-005 4.389573e-003
5.412001 -1.500262e-005 4.370129e-003
5.424001 -1.480457e-005 4.350813e-003
5.436001 -1.460957e-005 4.331626e-003
5.448001 -1.441757e-005 4.312565e-003
5.460001 -1.422849e-005 4.293629e-003
5.472001 -1.404230e-005 4.274818e-003
5.484001 -1.385895e-005 4.256130e-003
5.496001 -1.367839e-005 4.237565e-003
5.508001 -1.350056e-005 4.219121e-003
5.520001 -1.332543e-005 4.200797e-003
5.532001 -1.315294e-005 4.182592e-003
5.544001 -1.298305e-005 4.164505e-003
5.556001 -1.281571e-005 4.146535e-003
5.568001 -1.265089e-005 4.128681e-003
5.580001 -1.248854e-005 4.110943e-003
5.592001 -1.232860e-005 4.093318e-003
5.604001 -1.217106e-005 4.075807e-003
5.616001 -1.201585e-005 4.058407e-003
5.628001 -1.186295e-005 4.041119e-003
5.640001 -1.171232e-005 4.023941e-003
5.652001 -1.156391e-005 4.006872e-003
5.664001 -1.141769e-005 3.989912e-003
5.676001 -1.127363e-005 3.973059e-003
5.688001 -1.113168e-005 3.956313e-003
5.700001 -1.099181e-005 3.939672e-003
5.712001 -1.085399e-005 3.923137e-003
5.724001 -1.071818e-005 3.906705e-003
5.736001 -1.058434e-005 3.890376e-003
5.748001 -1.045246e-005 3.874149e-003
5.760001 -1.032248e-005 3.858023e-003
5.772001 -1.019439e-005 3.841998e-003
5.784001 -1.006815e-005 3.826073e-003
5.796001 -9.943729e-006 3.810246e-003
5.808001 -9.821098e-006 3.794518e-003
5.820001 -9.700229e-006 3.778887e-003
5.832001 -9.581090e-006 3.763352e-003
5.844001 -9.463653e-006 3.747912e-003
5.856001 -9.347893e-006 3.732568e-003
5.868001 -9.233784e-006 3.717317e-003
5.880001 -9.121298e-006 3.702160e-003
5.892001 -9.010405e-006 3.687095e-003
5.904001 -8.901078e-006 3.672122e-003
5.916001 -8.793300e-006 3.657240e-003
5.928001 -8.687040e-006 3.642449e-003
5.940001 -8.582274e-006 3.627747e-003
5.952001 -8.478981e-006 3.613133e-003
5.964001 -8.377136e-006 3.598608e-003
5.976001 -8.276715e-006 3.584170e-003
5.988001 -8.177693e-006 3.569819e-003


